user_id,age,occupation,location_type,avg_daily_income,monthly_income_estimate,income_variance,income_stability,income_source_type,daily_expense,monthly_expense,expense_ratio,essential_spending_ratio,savings_amount,savings_ratio,has_bank_account,digital_transaction_usage,work_days_per_month,avg_work_hours_per_day,location_consistency,upi_transaction_frequency,net_savings,financial_stability_score,risk_index,loan_status
9a645c8b-4671-44d4-b5b9-4233e6dfc40e,32,Construction Worker,Semi-Urban,645.7293613856394,10331.669782170231,0.4302162766029418,0.6991949513923907,Cash,262.0807785466739,7862.423356400218,0.7610021924983231,0.7224594297439622,2469.246425770013,0.2389978075016769,1,0.25198901027980186,16,10.592531034149665,0.7810729262452856,14.363373585948706,2469.246425770013,100.0,0.0779387489346482,1
11baa2a6-3f3c-4b59-8016-81306255e015,64,Tailor,Rural,1205.3012712568761,18079.519068853144,0.17085801357168445,0.8540745234766044,Digital,503.0772954302085,15092.318862906255,0.8347743546401548,0.6868178018452253,2987.2002059468887,0.1652256453598452,1,0.4634623248545974,15,13.843599089751805,0.369528672582794,14.367332070492518,2987.2002059468887,100.0,0.05508059607163767,1
e5d81bcd-8ce0-4506-8d9f-20aad7870237,61,Gig Driver,Semi-Urban,941.5952898742192,23539.882246855483,0.12224260567471618,0.8910729239323245,Cash,424.17536757260774,12725.261027178232,0.540583036641065,0.797981816648399,10814.62121967725,0.459416963358935,0,0.016069175299941417,25,11.81950807088867,0.27206488563681097,0.0964150517996485,10814.62121967725,100.0,0.0,1
fd6c3ba0-dc3b-4884-bf85-366a8423c32b,20,Construction Worker,Rural,320.14979197659125,4802.246879648868,0.44014353894170577,0.6943752292461439,Mixed,135.05404279297045,4051.6212837891135,0.8436928349017659,0.8622757200524355,750.6255958597549,0.15630716509823403,1,0.628978533894432,15,12.546692702762645,0.5012287799227283,8.805699474522049,750.6255958597549,100.0,0.0,1
bf17e213-e831-4c3d-a630-fea2c5ec04d5,54,Delivery Agent,Rural,759.2416268120669,11388.624402181003,0.5011775680582712,0.6661437136270764,Mixed,309.1669860660258,9275.009581980774,0.8144099984722073,0.7190835196772659,2113.6148202002296,0.1855900015277927,1,0.07727607721192775,15,8.51378013451892,0.525568397506121,5.9502579453184365,2113.6148202002296,100.0,0.09879460164049869,1
884ba613-7b1e-4448-9927-95576c3da6a8,24,Gig Driver,Rural,962.6233068649212,17327.219523568583,0.15142063914417975,0.8684923354711388,Cash,261.62259865743175,7848.677959722953,0.45296811465031284,0.880906703363724,9478.541563845629,0.547031885349687,1,0.17155138780826437,18,7.751301822840206,0.29120908977419796,5.832747185480988,9478.541563845629,100.0,0.012661334986410401,1
2bd6a551-dcae-453c-a9c4-116ad6c39c24,38,Construction Worker,Semi-Urban,1382.3725113785683,24882.70520481423,0.25461706526963246,0.7970559525149515,Digital,400.06774387576473,12002.032316272942,0.4823443519296618,0.5592589046659615,12880.672888541287,0.5176556480703381,0,0.47916363378477766,18,7.807697576721351,0.28181055113676623,24.43734532302366,12880.672888541287,100.0,0.0,1
2325cc34-8c32-496b-a6e1-c01dbc8857a5,26,Tailor,Semi-Urban,445.0344649202303,12460.965017766448,0.13421666689022535,0.8816657603364106,Mixed,304.6984427799998,9140.953283399995,0.7335670447968607,0.6378582514866125,3320.0117343664533,0.26643295520313925,1,0.47934841923274085,28,9.866255076816351,0.764973882704107,18.69458835007689,3320.0117343664533,100.0,0.0,1
fee1cd4e-0484-4785-95d1-5ee1d7b1c6dd,56,Cleaner,Urban,1247.7388588907277,32441.21033115892,0.3552043227711208,0.7378961114551352,Cash,834.8667896956431,25046.003690869293,0.7720428256282803,0.8319367090847011,7395.206640289627,0.22795717437171967,1,0.12573199012564212,26,12.867841799824252,0.7750522501351098,11.81880707181036,7395.206640289627,100.0,0.0,1
0f1e434e-c977-45a9-a263-7565639e4b3e,35,Tailor,Urban,369.8118279995688,8505.672043990082,0.21297090653706993,0.8244220818576069,Digital,229.81235610509438,6894.370683152832,0.8105615461654485,0.7213257746976566,1611.3013608372503,0.1894384538345515,1,0.9909340143852237,23,7.730959336555989,0.25799737789316585,48.55576670487596,1611.3013608372503,100.0,0.05924183168103221,1
0c55ca4e-f654-4a27-82c9-9d0aa52cbd50,21,Street Vendor,Semi-Urban,514.9063580985494,13902.471668660834,0.7014451378547887,0.5877356711370766,Mixed,295.76948478104634,8873.08454343139,0.6382379158832048,0.7187885972371276,5029.387125229443,0.3617620841167952,0,0.3561949920965337,27,10.562545104676197,0.6054021943295916,33.48232925707417,5029.387125229443,100.0,0.0039762346993238665,0
d197b9e3-804b-47b5-8615-4dcf89a0c0a1,42,Construction Worker,Urban,516.3470485371599,13425.023261966158,0.2431184115278768,0.8044285972491809,Mixed,338.2355134515245,10147.065403545736,0.7558322399554375,0.6841543311080881,3277.957858420423,0.2441677600445625,1,0.14004719063015136,26,12.470358056551824,0.6477386244553518,12.464199966083472,3277.957858420423,100.0,0.09680039217162031,1
882cfd0a-f53f-4a39-b2c0-a3db1d48a500,31,Street Vendor,Rural,1340.7229546814824,34858.79682171854,0.5747464759318006,0.6350228530648309,Digital,581.811220152173,17454.33660456519,0.5007154060374907,0.5074664934971692,17404.46021715335,0.4992845939625093,1,1.0,26,10.002849828919032,0.5988735808745939,88.0,17404.46021715335,100.0,0.09061954566392626,1
db09cda9-6ce7-4682-ac5b-af2bdaabe838,26,Street Vendor,Urban,458.72299961948323,13761.689988584498,0.23735293582636172,0.808176851604715,Cash,234.59263940178968,7037.77918205369,0.5114037002644022,0.5321361212894545,6723.910806530807,0.48859629973559787,1,0.08979024677446223,30,9.335220438077702,0.9833517285669239,6.195527027437894,6723.910806530807,100.0,0.0,1
8ded7149-e93f-41c3-bfb3-c88b4f5a5346,43,Delivery Agent,Rural,1223.048945081032,18345.73417621548,0.43731772343850966,0.6957403945508234,Cash,276.2860176393913,8288.580529181738,0.45179879145570284,0.5358058634916425,10057.153647033741,0.5482012085442971,1,0.020238875900363894,15,8.772256647434645,0.5661777743395963,0.5262107734094612,10057.153647033741,100.0,0.09987507096511734,1
e725d3fe-07dc-4d40-9fe9-4055bb1cacf5,19,Gig Driver,Urban,800.3484942255059,13605.9244018336,0.37070690867623896,0.7295505652377215,Cash,267.17689341195353,8015.306802358607,0.5891041700392239,0.5757833127179455,5590.617599474993,0.4108958299607761,0,0.15017844716639328,17,10.803588500623478,0.6362154387396952,4.655531862158192,5590.617599474993,100.0,0.09731896792894962,1
9490d0e0-cdcd-4c09-a0c8-d7393f91089b,37,Delivery Agent,Urban,1498.817998136504,25479.905968320567,0.5580371086024858,0.6418332364990786,Mixed,560.5617818895993,16816.85345668798,0.6600045336743608,0.5377104054348983,8663.052511632588,0.33999546632563915,1,0.8776750059915497,17,12.541529096649217,0.4481363116629584,9.654425065907047,8663.052511632588,100.0,0.05985590962296832,1
703a738b-ddb2-4548-bc23-9d302b3134c4,45,Construction Worker,Rural,1290.8189482477371,28398.016861450218,0.19712874200449348,0.8353320448438839,Cash,504.64041104593787,15139.212331378136,0.5331080830481982,0.542641527076847,13258.804530072082,0.4668919169518018,1,0.08421606747819556,22,13.969045170919696,0.40181429710299565,4.968747981213538,13258.804530072082,100.0,0.0,1
a53c93de-f105-488b-96c5-990302eeca54,64,Street Vendor,Urban,1161.6140747821635,18585.825196514616,0.5181830951716416,0.6586820806926076,Mixed,352.5422575471139,10576.267726413416,0.5690502097478446,0.7547562381523554,8009.557470101199,0.43094979025215546,0,0.4507529371124146,16,12.954875488193792,0.8551621598096357,13.071835176260024,8009.557470101199,100.0,0.0,1
cc3261d8-a9fc-4c49-9990-c8cb0eb2b39b,24,Cleaner,Urban,1331.9441986478541,26638.883972957083,0.42701244208180206,0.700764737931189,Digital,471.98302583630885,14159.490775089265,0.5315346840154233,0.5473388729894473,12479.393197867817,0.46846531598457675,0,0.8025678740870108,20,9.622001573074916,0.9423396865325037,18.459061104001247,12479.393197867817,100.0,0.0,1
8b2d80f2-4f7e-4dda-b087-4afb20b94322,61,Street Vendor,Urban,1024.2395103865435,25605.98775966359,0.44874552798228184,0.6902523463818623,Cash,552.5778021860264,16577.33406558079,0.6474006869477072,0.6860131266412273,9028.653694082797,0.3525993130522927,0,0.014516396683572963,25,6.63393603205453,0.45740031726191055,1.2629265114708477,9028.653694082797,100.0,0.0,1
658c9eba-51f2-4f49-8cf8-968cc3bb6e31,25,Cleaner,Semi-Urban,1296.747933487047,23341.462802766848,0.1535085069427157,0.8669203512425079,Cash,485.29295524262864,14558.78865727886,0.6237307738721967,0.5252516783542523,8782.674145487988,0.3762692261278033,0,0.2605040899182926,18,6.964298082751917,0.8781732073194587,22.14284764305487,8782.674145487988,100.0,0.06416047666530687,1
42f520e5-ef60-4a4e-b37c-05bd12d3e042,64,Delivery Agent,Urban,539.4649015698926,14565.5523423871,0.4394838600474442,0.6946934437785505,Digital,251.76422914789464,7552.926874436839,0.5185472336985893,0.6077628202375714,7012.625467950261,0.48145276630141065,1,1.0,27,6.234600386297304,0.5373885221603522,3.0,7012.625467950261,100.0,0.0891123238691281,1
5af118c7-41ab-4312-83e0-071600138967,52,Delivery Agent,Semi-Urban,327.0141744313974,7848.340186353538,0.459214595438941,0.6853001629271627,Cash,216.41937356015174,6492.5812068045525,0.8272553243924952,0.8697397157820257,1355.7589795489857,0.1727446756075048,1,0.028730667813673758,24,8.901305914838293,0.6196123118495651,2.355914760721248,1355.7589795489857,100.0,0.05451146388398942,1
5947ae27-e0c2-4271-8ea7-ac340d6bf04b,31,Gig Driver,Semi-Urban,1000.7116092126694,20014.232184253386,0.10295941127695181,0.9066516770932209,Mixed,358.71568995624654,10761.470698687395,0.5376909091298644,0.5124027295470995,9252.76148556599,0.46230909087013555,0,0.13216588012491437,20,9.852410038215194,0.34250265488667414,11.630597450992465,9252.76148556599,100.0,0.051807768229041366,1
7f405361-8d42-45c7-ae09-933170ae17de,34,Street Vendor,Semi-Urban,765.0975104626618,20657.63278249187,0.45131498497287104,0.6890303003511623,Mixed,541.1356500905135,16234.069502715407,0.7858630112001216,0.8507847092356271,4423.563279776463,0.2141369887998784,1,0.01058186203893452,27,12.564874233385265,0.6675366875812071,0.04232744815573808,4423.563279776463,100.0,0.0,1
0ddd7ee2-98d5-4ba7-ac16-09effd64937e,53,Tailor,Semi-Urban,754.3730338801615,14333.087643723069,0.3429743283580659,0.7446158715651774,Mixed,380.79055953212156,11423.716785963647,0.797017158474327,0.8038437030691838,2909.3708577594225,0.20298284152567306,1,0.9857182211583616,19,6.685871176294726,0.9621225881455151,2.9571546634750847,2909.3708577594225,100.0,0.028236193269637756,1
fc718053-fd6a-4127-9914-bade81fb1873,57,Delivery Agent,Semi-Urban,884.77220815906,23004.07741213556,0.6033232933032242,0.6237045293215718,Mixed,594.1474832375635,17824.424497126904,0.7748376158621261,0.8683664487980439,5179.652915008657,0.22516238413787398,1,0.4161801960829872,26,7.824955085912182,0.24044709307541395,38.28857803963482,5179.652915008657,100.0,0.03424311888484095,0
9b99366a-0070-4d51-9e81-459e9b7a4ec6,21,Delivery Agent,Urban,669.7973950352052,15405.34008580972,0.39464351062560493,0.7170291134480833,Mixed,300.66913394811314,9020.074018443394,0.5855160592496125,0.8147486316890188,6385.266067366325,0.41448394075038747,0,0.9303898067549699,23,10.085214970657095,0.40902972316981967,7.443118454039759,6385.266067366325,100.0,0.0,1
0793b998-31e6-485f-9222-d8f8ef5290cf,19,Gig Driver,Rural,1013.8773908756779,23319.17999014059,0.16518890619173054,0.8582299356662867,Mixed,621.2649533056073,18637.94859916822,0.799254030675538,0.8304716105530154,4681.231390972371,0.20074596932446198,1,0.42014327093510406,23,12.798210674042954,0.7555049305232133,21.0071635467552,4681.231390972371,100.0,0.047735900335208185,1
7228c6bf-0c82-4ec0-8cd0-66513d62f4ef,23,Cleaner,Urban,239.73887755191888,3596.083163278783,0.31368763918674136,0.7612159619763686,Digital,78.92178783190982,2367.653634957295,0.6583979089066869,0.5430895519165291,1228.4295283214883,0.3416020910933131,1,0.5038003630956777,15,6.701114809720234,0.4149566963157379,19.648214160731428,1228.4295283214883,100.0,0.0,1
853e6e4a-8c52-494b-93e9-124201c8907a,59,Gig Driver,Semi-Urban,1460.8587444462923,24834.59865558697,0.21430094443987216,0.823519082793167,Mixed,602.6999525719383,18080.99857715815,0.7280568060676317,0.8342184663186757,6753.600078428823,0.2719431939323684,1,0.34332418029739253,17,7.947487622674028,0.49437538778249474,17.85285737546441,6753.600078428823,100.0,0.0,1
1aeabbf9-f635-442d-bcae-364f7c078565,21,Street Vendor,Urban,1402.1216896592416,21031.825344888624,0.4823468107120956,0.6746059645243315,Cash,565.3061331367654,16959.18399410296,0.8063581603593223,0.6908484018237301,4072.6413507856632,0.19364183964067766,1,0.1254694888153943,15,10.35123848222044,0.43207483005703956,12.170540415093248,4072.6413507856632,100.0,0.017941675352530086,1
46b16d21-9c32-4c8d-b870-9419eefc9edb,46,Construction Worker,Rural,1415.8512113565137,28317.024227130274,0.3361613036112248,0.7484126334876738,Cash,657.0610811029452,19711.832433088355,0.6961124260437873,0.6406316311221185,8605.191794041919,0.30388757395621274,0,0.052984306916974755,20,8.59491999735922,0.9739750719866204,3.7618857911052075,8605.191794041919,100.0,0.007914851350221963,1
82fd46d5-9caf-40e7-8371-ed82e98e1a15,35,Construction Worker,Urban,674.5045442588339,20235.136327765016,0.4663534137345624,0.6819638367077985,Mixed,415.2571948453068,12457.715845359204,0.6156477348890274,0.5615432154938466,7777.420482405812,0.38435226511097265,0,0.05350785669411384,30,13.93918146035184,0.5896981062361037,3.9595813953644243,7777.420482405812,100.0,0.04091629361888787,1
89ddbfc1-5d96-4022-8bde-52eabdea32ad,43,Cleaner,Urban,891.4582449568297,23177.914368877573,0.4340896817357144,0.6973064604925371,Mixed,638.4277152952222,19152.831458856668,0.8263397281583871,0.500267867320286,4025.082910020905,0.1736602718416129,1,0.3165182580307694,26,9.617063248754807,0.3070802037714206,30.70227102898463,4025.082910020905,100.0,0.016582750584381568,1
1efcdbbd-56e2-4bec-8466-66c5461cc3f6,61,Delivery Agent,Semi-Urban,1440.369783974848,43211.093519245434,0.33625805361705274,0.7483584456558732,Digital,785.5766905237236,23567.30071571171,0.5453993129152185,0.7570516410429178,19643.792803533725,0.4546006870847815,1,0.9392932714841356,30,13.290856185746064,0.297830389094198,89.23286079099287,19643.792803533725,100.0,0.0,1
66b7598a-91d4-4da8-96de-70ed92cb4e23,51,Cleaner,Semi-Urban,1373.0498733558625,23341.847847049663,0.4063517833399426,0.711059645137365,Digital,365.02541889526094,10950.762566857828,0.46914720028225915,0.7904088460058737,12391.085280191835,0.5308527997177409,1,0.6553260916428119,17,13.527102369187583,0.44827719836180413,20.315108840927167,12391.085280191835,100.0,0.095540599424901,1
56dc9c9c-21f0-42ae-abf0-f1814873a514,27,Delivery Agent,Urban,1227.3178186714915,34364.89892280176,0.4088346916736419,0.7098064846856079,Digital,856.236721628713,25687.10164886139,0.7474807857449426,0.6552354978116176,8677.79727394037,0.25251921425505747,1,1.0,28,8.075461333017369,0.5207884154285298,48.0,8677.79727394037,100.0,0.052697791523283556,1
